LBM 100E,LBM 90E,LBM 80E,LBM 70E,LBM 60E,LBM 50E,LBM 40E,LBM 30E,LBM 20E,LBM 10E,LBM 100F
0.972904775,0.978898559,0.984633896,0.990109296,0.995323257,1.000274267,1.004960799,1.009381318,1.013534275,1.017418108,1.021031245
1.094069676,1.088823442,1.083194116,1.077187408,1.070808914,1.064064123,1.056958415,1.049497065,1.041685246,1.033528031,1.025030395
1.224012108,1.203756613,1.183501119,1.163245625,1.142990131,1.122734636,1.102479142,1.082223648,1.061968154,1.041712659,1.021457165
1.298929871,1.269651658,1.240756003,1.21223393,1.184076742,1.15627601,1.128823562,1.101711474,1.074932062,1.04847787,1.022341664
1.223596094,1.203693416,1.183777639,1.163848848,1.143907126,1.123952555,1.103985216,1.084005192,1.064012563,1.044007408,1.023989807
1.267941919,1.241612362,1.215477079,1.189535279,1.163786171,1.138228973,1.112862903,1.087687185,1.062701049,1.037903726,1.013294453
1.325887446,1.292575303,1.259806552,1.227569559,1.195853019,1.164645945,1.133937657,1.103717774,1.073976197,1.044703106,1.015888948
1.356840365,1.318717998,1.281375693,1.244794407,1.208955715,1.173841781,1.139435334,1.105719649,1.072678525,1.040296261,1.008557642
1.195531594,1.17675572,1.157952323,1.139121136,1.120261887,1.1013743,1.082458098,1.063512999,1.044538716,1.02553496,1.006501437
1.213280529,1.191527082,1.169821869,1.148165249,1.126557585,1.104999244,1.083490594,1.06203201,1.040623868,1.019266551,0.997960443
1.166672996,1.150669588,1.134615166,1.1185083,1.102347504,1.086131238,1.069857902,1.053525833,1.037133302,1.020678514,1.004159602
1.218460392,1.196843724,1.175254446,1.153693182,1.132160573,1.110657282,1.089183991,1.067741405,1.04633025,1.024951275,1.003605253
1.220537636,1.198973769,1.177428432,1.155902199,1.134395668,1.112909461,1.091444228,1.070000647,1.048579423,1.027181296,1.005807036
1.165892421,1.150002612,1.134094421,1.118167044,1.102219631,1.086251278,1.070261028,1.054247865,1.038210706,1.022148403,1.006059729
1.149885375,1.136172926,1.122460478,1.10874803,1.095035582,1.081323134,1.067610686,1.053898238,1.04018579,1.026473342,1.012760894
1.189340944,1.171453941,1.153669961,1.13598843,1.118408778,1.10093044,1.083552855,1.066275465,1.049097718,1.032019065,1.01503896
1.223436102,1.201964624,1.180692262,1.15961757,1.138739115,1.11805548,1.097565258,1.077267059,1.057159506,1.037241232,1.017510887
1.14891528,1.136276487,1.123618237,1.110940358,1.098242677,1.085525016,1.072787196,1.060029038,1.047250357,1.03445097,1.021630688
1.205835604,1.186972899,1.168205162,1.149532819,1.1309563,1.112476036,1.094092461,1.075806012,1.05761713,1.039526256,1.021533835
1.200087712,1.18253019,1.16502842,1.147582995,1.130194514,1.112863585,1.095590827,1.078376865,1.061222334,1.044127879,1.027094154
1.201457554,1.182870938,1.164367195,1.145946915,1.127610694,1.109359133,1.09119284,1.073112428,1.055118516,1.03721173,1.0193927
1.176866055,1.16194887,1.147046205,1.132158231,1.117285121,1.10242705,1.087584197,1.072756744,1.057944874,1.043148774,1.028368635
1.198438647,1.181369446,1.164332614,1.147328771,1.130358549,1.113422598,1.096521584,1.079656191,1.062827121,1.046035095,1.029280851
1.18268538,1.167369561,1.152061992,1.136762893,1.121472491,1.10619102,1.090918725,1.075655857,1.060402678,1.045159462,1.029926488
1.143274725,1.131901118,1.120523826,1.109142722,1.097757672,1.086368537,1.074975171,1.063577419,1.052175122,1.040768111,1.029356208
1.180388428,1.164871514,1.149357238,1.133845692,1.11833697,1.102831172,1.0873284,1.071828764,1.056332378,1.04083936,1.025349837
1.151338929,1.138278636,1.125218343,1.112158049,1.099097756,1.086037463,1.072977169,1.059916876,1.046856583,1.033796289,1.020735996
1.057651037,1.054602181,1.051370869,1.04795639,1.044358033,1.040575081,1.036606813,1.032452505,1.02811143,1.023582855,1.018866046
1.066428251,1.062520732,1.058478546,1.05430036,1.049984824,1.045530567,1.040936203,1.036200327,1.031321512,1.026298316,1.021129275
1.111573961,1.102421095,1.093202602,1.083918086,1.074567149,1.06514939,1.055664404,1.046111783,1.036491116,1.026801987,1.017043979
1.106745323,1.097807292,1.088824192,1.079795302,1.070719887,1.061597193,1.052426452,1.04320688,1.033937673,1.024618012,1.015247057
1.1357914,1.123101722,1.110410009,1.097716222,1.08502032,1.072322264,1.059622012,1.04691952,1.034214744,1.02150764,1.00879816
1.16137673,1.146457319,1.131557226,1.116676801,1.101816403,1.086976399,1.072157166,1.05735909,1.042582567,1.027828001,1.01309581
1.199957586,1.178363804,1.156879602,1.13550652,1.114246128,1.093100024,1.072069837,1.051157227,1.030363887,1.009691542,0.989141949
1.186065138,1.165794176,1.145562118,1.125369989,1.105218853,1.085109811,1.065044004,1.045022615,1.025046869,1.005118039,0.985237444
1.165046645,1.145348056,1.125672128,1.106019537,1.086390986,1.066787206,1.047208958,1.027657034,1.008132261,0.9886355,0.969167646
1.141264045,1.12539001,1.109529155,1.093681853,1.077848491,1.06202947,1.046225206,1.030436133,1.014662702,0.998905381,0.983164657
1.127934066,1.112749684,1.097560753,1.082367099,1.067168538,1.051964879,1.03675592,1.021541446,1.006321233,0.991095044,0.975862629
1.059223925,1.05065013,1.042076335,1.03350254,1.024928745,1.01635495,1.007781155,0.99920736,0.990633565,0.98205977,0.973485974
1.12697565,1.110252008,1.09376028,1.077495525,1.061452941,1.045627861,1.030015749,1.014612191,0.999412898,0.984413695,0.96961052
1.081033183,1.068803988,1.056662173,1.04460658,1.032636073,1.020749534,1.008945865,0.997223989,0.985582845,0.974021392,0.962538606
0.953570172,0.953106121,0.952507245,0.951774006,0.950906864,0.949906274,0.948772693,0.947506572,0.946108362,0.944578512,0.942917468
0.918954321,0.924154546,0.929197829,0.934083243,0.938809852,0.943376712,0.947782873,0.952027378,0.95610926,0.960027546,0.963781254
0.906251385,0.912709718,0.919110671,0.925453182,0.931736162,0.937958498,0.944119044,0.950216629,0.956250051,0.962218077,0.968119441
0.904218012,0.910898012,0.91755949,0.924202021,0.930825169,0.937428484,0.944011503,0.950573747,0.957114722,0.963633919,0.970130812
0.888525936,0.900042001,0.911682444,0.923451636,0.935354157,0.947394803,0.959578606,0.971910845,0.984397061,0.997043074,1.009855002
0.963533919,0.968492383,0.973616096,0.978912485,0.984389427,0.990055285,0.995918948,1.001989871,1.008278121,1.014794427,1.021550239
0.980292089,0.984837972,0.989568877,0.994493659,0.999621746,1.004963186,1.010528704,1.016329753,1.022378581,1.028688301,1.035272965
1.051478638,1.049580601,1.047732212,1.04593528,1.044191707,1.042503486,1.040872713,1.039301591,1.037792436,1.036347686,1.034969909
1.063979649,1.060346094,1.056777488,1.05327676,1.049847015,1.046491552,1.04321388,1.040017727,1.036907069,1.03388614,1.030959461
1.102434515,1.095314076,1.088193638,1.081073199,1.073952761,1.066832322,1.059711884,1.052591445,1.045471007,1.038350569,1.03123013
1.160877886,1.145325286,1.129883917,1.114553645,1.099334334,1.084225848,1.069228053,1.054340814,1.039563996,1.024897465,1.010341087
1.254957788,1.231018436,1.207323087,1.183870856,1.160660859,1.13769222,1.114964065,1.092475524,1.070225733,1.04821383,1.026438959
1.368937346,1.33241819,1.296735664,1.261868197,1.22779495,1.194495791,1.161951262,1.130142551,1.099051467,1.068660414,1.038952366
1.425449875,1.37880999,1.3335198,1.289532862,1.246804842,1.205293394,1.16495805,1.125760115,1.087662576,1.050630008,1.01462849
1.338098412,1.301143167,1.265064021,1.229837453,1.195440776,1.161852104,1.12905031,1.097015,1.065726478,1.035165715,1.005314327
1.31824817,1.28346673,1.249440003,1.216150205,1.183580106,1.151713011,1.120532735,1.090023587,1.060170351,1.030958266,1.002373011
1.373065854,1.32888853,1.285835832,1.243876055,1.202978673,1.163114289,1.12425458,1.086372247,1.049440974,1.01343538,0.97833098
1.210092291,1.185804493,1.161692243,1.137756162,1.113996876,1.090415012,1.067011201,1.043786078,1.020740279,0.997874445,0.975189218
1.149262501,1.131722362,1.114261575,1.096880759,1.07958054,1.062361552,1.045224433,1.02816983,1.011198394,0.994310787,0.977507674
1.095054967,1.08123635,1.06743139,1.053640314,1.039863354,1.026100749,1.012352743,0.998619583,0.984901524,0.971198827,0.957511758
1.158425931,1.139427691,1.120352149,1.101196981,1.081959768,1.062637994,1.043229038,1.023730169,1.004138542,0.98445119,0.964665017
1.246374472,1.21840701,1.190439548,1.162472086,1.134504624,1.106537162,1.0785697,1.050602238,1.022634776,0.994667314,0.966699852
1.20750154,1.18826251,1.168765169,1.149004317,1.128974612,1.108670566,1.088086542,1.067216747,1.046055226,1.024595859,1.002832353
1.115294658,1.105989538,1.096324271,1.086285988,1.075861202,1.065035764,1.053794829,1.042122809,1.030003325,1.017419158,1.004352196
1.15184422,1.139150238,1.126160542,1.112864367,1.099250421,1.085306851,1.071021206,1.056380398,1.041370667,1.02597753,1.010185736
1.172544343,1.157753682,1.142779084,1.127611962,1.112243187,1.096663043,1.080861178,1.064826556,1.048547393,1.032011099,1.015204202
1.228239685,1.208033716,1.187671287,1.167146405,1.146452767,1.125583739,1.104532337,1.083291199,1.061852563,1.040208235,1.018349565
1.299001612,1.270619911,1.242221705,1.213806369,1.185373244,1.156921638,1.128450825,1.099960037,1.071448466,1.04291526,1.014359519
1.208647636,1.187821381,1.166915544,1.145925991,1.124848295,1.103677714,1.082409157,1.061037154,1.039555821,1.01795882,0.996239312
1.21392662,1.192346851,1.170676656,1.148911814,1.127047838,1.105079954,1.083003077,1.060811781,1.038500278,1.01606238,0.993491469
1.175074137,1.157085082,1.138902731,1.120520228,1.101930388,1.083125676,1.064098189,1.044839632,1.025341292,1.005594012,0.985588165
1.203369269,1.183018767,1.162517666,1.141860522,1.121041624,1.100054979,1.078894297,1.057552965,1.036024035,1.014300195,0.99237375
1.110878452,1.100161234,1.089359225,1.078467118,1.067479153,1.056389066,1.04519004,1.033874633,1.022434711,1.010861365,0.999144813
1.071467284,1.062808095,1.054148907,1.045489719,1.03683053,1.028171342,1.019512154,1.010852965,1.002193777,0.993534589,0.9848754
0.964903838,0.965089354,0.965144269,0.965068595,0.964862346,0.964525534,0.964058171,0.963460271,0.962731845,0.961872906,0.960883468
0.90247411,0.908755633,0.914742189,0.920436195,0.925840043,0.930956096,0.935786696,0.940334155,0.944600763,0.948588784,0.952300459
0.909857287,0.914337418,0.918628551,0.922730593,0.926643453,0.930367037,0.933901253,0.937246008,0.940401211,0.943366767,0.946142585
0.832857782,0.841308865,0.849663618,0.857920582,0.866078273,0.874135172,0.882089732,0.889940375,0.897685487,0.905323423,0.912852502
0.868006022,0.875732291,0.883403326,0.891018071,0.898575444,0.906074337,0.91351361,0.920892095,0.928208593,0.935461872,0.942650671
0.782379203,0.79708928,0.811951064,0.826970014,0.842151854,0.857502587,0.873028517,0.888736265,0.904632788,0.920725407,0.937021821
0.75942637,0.776037193,0.792795418,0.809706182,0.826774861,0.844007088,0.861408768,0.878986093,0.89674556,0.914693989,0.932838549
0.74220759,0.759890863,0.777758511,0.795814268,0.814062026,0.832505842,0.851149952,0.869998775,0.889056926,0.908329227,0.927820717
0.824694896,0.839587633,0.854412321,0.869165574,0.883843947,0.898443935,0.912961974,0.927394438,0.941737638,0.955987818,0.970141159
0.811598906,0.827678396,0.84376043,0.859842653,0.875922655,0.891997964,0.908066047,0.924124306,0.940170078,0.956200632,0.972213165
0.712270361,0.734092119,0.75618846,0.778556516,0.801193339,0.824095897,0.847261072,0.870685657,0.894366353,0.918299763,0.942482395
0.659386699,0.687010694,0.715195826,0.743942094,0.773249497,0.803118037,0.833547713,0.864538525,0.896090472,0.928203556,0.960877776
0.696914469,0.723598568,0.750554094,0.777774396,0.805253037,0.83298379,0.860960623,0.889177696,0.917629354,0.946310117,0.975214674
0.797531267,0.815981047,0.834435422,0.852894155,0.871357029,0.889823839,0.908294393,0.926768512,0.945246027,0.963726782,0.982210629
0.801107266,0.82086835,0.840682043,0.860546381,0.880459492,0.900419597,0.920425002,0.940474095,0.960565338,0.980697264,1.000868474
0.868540276,0.886563703,0.904605807,0.92266587,0.940743211,0.958837182,0.976947169,0.995072585,1.013212875,1.031367506,1.049535973
0.802973267,0.82480952,0.8467497,0.868790554,0.890928964,0.913161941,0.935486614,0.957900229,0.980400141,1.002983808,1.025648788
0.85344842,0.875668122,0.897929019,0.920229314,0.942567312,0.964941413,0.987350108,1.00979197,1.03226565,1.05476987,1.07730342
0.947321379,0.963060781,0.978800184,0.994539587,1.01027899,1.026018392,1.041757795,1.057497198,1.073236601,1.088976003,1.104715406
1.050618483,1.058917439,1.066972318,1.074785287,1.082358487,1.089694032,1.096794012,1.103660495,1.110295522,1.116701111,1.122879257
1.033039535,1.041054215,1.048831439,1.056373561,1.0636829,1.070761746,1.077612359,1.084236971,1.090637782,1.096816966,1.102776667
1.063862602,1.070417757,1.07668159,1.082656884,1.088346383,1.093752799,1.09887881,1.103727059,1.108300155,1.112600678,1.116631172
1.24943974,1.236316238,1.222963078,1.209388933,1.195602042,1.18161024,1.167420981,1.153041365,1.138478153,1.123737789,1.108826422
1.307917581,1.284635268,1.261879447,1.239616369,1.217815107,1.19644727,1.175486749,1.154909488,1.134693291,1.114817642,1.095263551
1.350192419,1.317474276,1.285908662,1.255406772,1.225888695,1.197282331,1.169522456,1.142549923,1.116310969,1.090756618,1.065842158
1.253967976,1.232330647,1.211160318,1.190427515,1.170105192,1.150168491,1.130594518,1.111362156,1.092451899,1.073845695,1.055526818
1.237320509,1.220670383,1.204184517,1.18785408,1.171670859,1.155627213,1.139716018,1.123930629,1.108264836,1.092712834,1.077269185
1.19463765,1.181937012,1.169162411,1.156317117,1.143404211,1.130426597,1.117387017,1.104288057,1.091132165,1.077921652,1.064658709
1.177830902,1.167532488,1.157383713,1.147376406,1.137502977,1.127756369,1.118130016,1.108617793,1.099213987,1.08991326,1.080710617
1.161294511,1.148245475,1.135560001,1.123215017,1.111189363,1.099463599,1.088019828,1.076841551,1.065913533,1.05522168,1.044752938
1.224529684,1.207148002,1.18976632,1.172384639,1.155002957,1.137621275,1.120239593,1.102857911,1.08547623,1.068094548,1.050712866
1.222619097,1.204734533,1.186859301,1.168993559,1.151137472,1.133291207,1.115454935,1.09762883,1.079813073,1.062007848,1.044213341
1.24269984,1.220045969,1.197482474,1.175010843,1.152632602,1.130349305,1.108162545,1.08607395,1.064085184,1.042197948,1.020413984
1.211587785,1.190488026,1.16944522,1.148460606,1.127535461,1.106671097,1.085868869,1.065130169,1.044456432,1.023849136,1.003309807
1.182110386,1.167786908,1.153462148,1.139136051,1.124808559,1.110479607,1.096149129,1.081817055,1.06748331,1.053147813,1.038810479
1.231489628,1.212510309,1.193538465,1.174574369,1.155618309,1.136670587,1.117731521,1.098801445,1.07988071,1.060969685,1.042068761
1.20328554,1.190192677,1.177093783,1.163988604,1.150876871,1.137758302,1.124632595,1.111499431,1.098358474,1.085209364,1.072051722
1.235435743,1.218749398,1.202058488,1.18536285,1.168662309,1.151956684,1.135245787,1.118529415,1.10180736,1.0850794,1.068345303
1.247322944,1.22585867,1.204417785,1.183001101,1.161609469,1.140243782,1.118904972,1.097594021,1.076311954,1.055059852,1.033838848
1.208700956,1.190834133,1.172970855,1.155111253,1.137255464,1.119403631,1.101555905,1.083712444,1.065873414,1.048038991,1.030209359
1.265982742,1.239446769,1.213052085,1.186801351,1.160697297,1.134742722,1.108940496,1.083293565,1.05780495,1.032477749,1.007315145
1.343437635,1.308138718,1.273131604,1.238421125,1.204012218,1.169909932,1.136119427,1.102645983,1.069494996,1.036671988,1.004182608
1.208672901,1.189297704,1.169922507,1.15054731,1.131172113,1.111796916,1.092421719,1.073046522,1.053671325,1.034296129,1.014920932
1.100409611,1.091334234,1.082083022,1.072652723,1.063040004,1.053241452,1.043253565,1.033072754,1.022695339,1.012117544,1.001335498
1.043123851,1.038645749,1.034001435,1.029186045,1.024194523,1.019021612,1.013661844,1.008109529,1.002358741,0.996403313,0.990236816
1.029952039,1.026364221,1.02262394,1.018726312,1.014666243,1.010438415,1.006037279,1.001457034,0.996691621,0.991734701,0.986579646
0.960720314,0.964164759,0.96744584,0.970557527,0.973493489,0.976247077,0.978811299,0.981178804,0.983341855,0.985292302,0.987021559
0.913989442,0.921972621,0.929813361,0.937505875,0.945044058,0.952421466,0.959631288,0.966666326,0.973518962,0.980181131,0.986644282
0.929193174,0.935263406,0.941078001,0.946628929,0.951907819,0.95690594,0.961614188,0.966023056,0.97012262,0.97390251,0.977351891
0.966795592,0.966019937,0.965087938,0.9639943,0.962733488,0.961299707,0.959686894,0.9578887,0.95589847,0.953709228,0.951313654
0.882227532,0.890337261,0.898362692,0.906300066,0.914145403,0.921894474,0.929542791,0.937085581,0.944517763,0.951833928,0.959028305
0.944850432,0.949291613,0.953583736,0.957721052,0.961697513,0.96550675,0.969142056,0.972596358,0.975862196,0.978931693,0.981796528
0.944990672,0.949232156,0.953350469,0.957340617,0.961197335,0.964915062,0.968487927,0.971909722,0.975173878,0.978273442,0.981201046
0.765110146,0.785913755,0.806827873,0.827858667,0.84901277,0.870297329,0.891720052,0.913289268,0.935013991,0.956903985,0.978969855
0.747273206,0.768581891,0.789890576,0.811199261,0.832507946,0.853816631,0.875125316,0.896434001,0.917742686,0.939051371,0.960360056
0.786442456,0.804403728,0.822134009,0.839634545,0.856906577,0.873951335,0.890770038,0.9073639,0.923734124,0.939881906,0.955808433
0.809935617,0.826496131,0.842725537,0.85862614,0.874200226,0.889450057,0.904377877,0.918985906,0.933276347,0.947251381,0.960913168
0.792719758,0.808326968,0.823578728,0.838477446,0.853025508,0.86722528,0.881079103,0.894589302,0.907758178,0.920588012,0.933081066
0.818618064,0.830275361,0.841469908,0.852212327,0.86251292,0.872381676,0.881828287,0.890862155,0.899492406,0.9077279,0.915577237
0.802719563,0.815483879,0.827927181,0.840060468,0.851894242,0.863438535,0.874702937,0.885696618,0.896428353,0.906906542,0.917139227
0.780890366,0.79469572,0.808244715,0.821546649,0.834610375,0.847444331,0.860056556,0.872454723,0.884646152,0.896637835,0.908436451
0.709005384,0.730744135,0.752553641,0.774432982,0.796381255,0.818397573,0.840481062,0.862630865,0.884846139,0.907126054,0.929469796
0.675948352,0.698911186,0.721996568,0.745200564,0.76851941,0.791949497,0.815487367,0.839129705,0.862873328,0.886715182,0.910652335
0.588575742,0.618394237,0.648713435,0.67952099,0.710804954,0.742553769,0.774756246,0.807401553,0.8404792,0.873979025,0.907891185
0.621581957,0.649002506,0.676811572,0.705000498,0.733560884,0.762484575,0.791763652,0.821390426,0.851357427,0.881657399,0.91228329
0.698518255,0.72128316,0.744063762,0.766858945,0.789667694,0.812489089,0.83532229,0.858166529,0.881021104,0.903885371,0.926758739
0.684736508,0.710156875,0.735577241,0.760997608,0.786417974,0.811838341,0.837258707,0.862679074,0.88809944,0.913519807,0.938940173
0.800682529,0.819419364,0.837284279,0.854267437,0.870358852,0.885548387,0.89982575,0.913180494,0.925602008,0.937079522,0.947602097
0.845248974,0.862551929,0.87868422,0.893626114,0.907357431,0.919857536,0.931105317,0.941079181,0.949757034,0.957116267,0.963133745
0.898428317,0.914304427,0.928697252,0.941578086,0.952917478,0.962685209,0.970850262,0.9773808,0.982244137,0.985406708,0.986834045
0.952661078,0.964994972,0.975382522,0.983787107,0.99017118,0.994496242,0.996722809,0.996810381,0.99471741,0.990401262,0.983818187
1.046321424,1.052695414,1.05670556,1.058347718,1.057617732,1.05451144,1.049024666,1.041153227,1.030892929,1.018239569,1.003188934
1.114891174,1.116803796,1.11604313,1.112624143,1.10656169,1.097870515,1.086565253,1.072660431,1.056170467,1.037109674,1.01549226
1.113479626,1.113351531,1.110804631,1.10588507,1.098637826,1.089106746,1.077334583,1.06336303,1.047232753,1.028983418,1.00865373
1.198115211,1.188579201,1.176954393,1.163338812,1.147824441,1.130497684,1.11143978,1.090727187,1.068431921,1.044621883,1.019361142
1.267867051,1.243908986,1.219049066,1.19336208,1.166914773,1.139766893,1.111972091,1.083578673,1.054630255,1.025166314,0.995222672
1.254084269,1.237524039,1.219305626,1.199535527,1.17831131,1.155722531,1.13185154,1.10677419,1.080560469,1.053275052,1.024977799
1.330559764,1.301543743,1.271453222,1.240375829,1.208389914,1.175565748,1.141966539,1.107649293,1.072665561,1.037062073,1.000881293
1.393160806,1.354479781,1.315798755,1.27711773,1.238436704,1.199755679,1.161074653,1.122393628,1.083712603,1.045031577,1.006350552
1.323957618,1.293159456,1.262223412,1.23114212,1.199907684,1.168511619,1.136944807,1.105197427,1.073258893,1.041117774,1.008761707
1.286753965,1.25934154,1.231817046,1.204172759,1.176400228,1.148490188,1.120432459,1.092215831,1.063827931,1.035255064,1.006482039
1.254157246,1.231373113,1.208516045,1.185580138,1.162558831,1.139444815,1.116229923,1.092905,1.069459747,1.045882539,1.022160204
1.196877379,1.18219506,1.16757596,1.153026176,1.138552616,1.124163137,1.109866718,1.095673658,1.081595837,1.067647029,1.053843292
1.125624071,1.113444056,1.101377804,1.089436767,1.07763399,1.065984392,1.05450512,1.043215979,1.032139969,1.021303954,1.010739514
1.134993917,1.122903801,1.111008636,1.099329362,1.087890025,1.076718384,1.065846649,1.055312415,1.045159833,1.035441108,1.02621842
1.189097635,1.174501721,1.159981996,1.145545901,1.131201878,1.116959544,1.102829905,1.088825613,1.07496129,1.061253923,1.047723363
1.216670828,1.20148133,1.186292045,1.171102992,1.155914194,1.140725674,1.125537462,1.110349587,1.095162088,1.079975005,1.064788387
1.264628299,1.246023654,1.227337984,1.208564577,1.189695957,1.170723777,1.151638683,1.13243016,1.113086345,1.093593805,1.073937269
1.154705765,1.144668934,1.134584019,1.124446823,1.114252646,1.103996206,1.093671549,1.083271937,1.072789712,1.062216137,1.051541201
1.151091044,1.144841053,1.138655132,1.132539365,1.12650063,1.120546737,1.114686587,1.10893037,1.103289812,1.097778469,1.092412102
1.245294602,1.228183304,1.211072005,1.193960707,1.176849409,1.159738111,1.142626812,1.125515514,1.108404216,1.091292918,1.074181619
1.10163563,1.096047114,1.090430956,1.084786094,1.079111408,1.073405721,1.067667793,1.061896316,1.056089912,1.050247124,1.044366415
1.057716922,1.055168164,1.052650733,1.050166106,1.047715852,1.045301642,1.042925257,1.040588598,1.038293695,1.036042718,1.033837992
1.051214362,1.048557597,1.045940294,1.043364356,1.040831813,1.038344826,1.035905706,1.033516919,1.031181108,1.028901099,1.026679928
1.071923846,1.066244332,1.060566911,1.054891673,1.049218715,1.043548139,1.037880052,1.032214569,1.026551812,1.02089191,1.015235001
1.096728851,1.090891258,1.08505078,1.079207294,1.073360672,1.067510775,1.061657458,1.055800567,1.049939939,1.0440754,1.038206765
1.102569377,1.095292467,1.088041176,1.080816736,1.073620458,1.066453743,1.059318084,1.052215076,1.045146428,1.038113968,1.031119655
1.101819855,1.093546052,1.085278778,1.077018324,1.068764998,1.060519127,1.052281058,1.04405116,1.035829826,1.027617472,1.019414547
1.107141591,1.096816425,1.086478542,1.076127448,1.06576262,1.055383511,1.044989542,1.034580103,1.024154549,1.0137122,1.003252338
1.119626842,1.107449534,1.095263396,1.083068086,1.070863245,1.058648494,1.046423435,1.034187646,1.021940685,1.009682082,0.997411343
1.157356878,1.139394437,1.121457754,1.103547435,1.085664105,1.06780841,1.049981017,1.032182613,1.01441391,0.99667564,0.978968562
1.171155773,1.148907867,1.12675032,1.104684956,1.08271365,1.060838327,1.039060964,1.017383594,0.995808307,0.97433725,0.952972632
1.110172937,1.094003237,1.077833537,1.061663837,1.045494137,1.029324437,1.013154737,0.996985037,0.980815337,0.964645638,0.948475938
1.074959601,1.06470354,1.054327157,1.043829113,1.03320805,1.022462588,1.011591327,1.000592847,0.989465705,0.978208436,0.966819554
1.081123561,1.070265092,1.05929778,1.048220411,1.037031755,1.025730562,1.014315563,1.002785471,0.991138979,0.97937476,0.967491465
1.13121284,1.114530211,1.097851985,1.081178216,1.064508963,1.047844282,1.031184231,1.01452887,0.997878258,0.981232459,0.964591533
1.170893431,1.149682485,1.128549618,1.10749612,1.086523306,1.065632522,1.044825146,1.024102583,1.003466273,0.982917687,0.962458331
1.195602465,1.170628379,1.14579993,1.121119414,1.096589173,1.072211601,1.047989142,1.023924294,1.000019607,0.976277687,0.952701198
1.152216144,1.130388291,1.10862705,1.086934094,1.065311152,1.043760012,1.022282525,1.000880603,0.979556229,0.958311452,0.937148397
1.228453547,1.1992386,1.170177711,1.141274654,1.112533324,1.083957748,1.055552088,1.027320643,0.999267863,0.971398348,0.943716858
1.289864107,1.254743836,1.219842423,1.185165299,1.150718073,1.116506545,1.082536712,1.048814774,1.015347147,0.98214047,0.949201614
1.272913349,1.239800117,1.20683815,1.17403191,1.141386035,1.108905349,1.076594872,1.044459827,1.012505657,0.980738029,0.949162851
1.182816967,1.15802294,1.133308845,1.108677017,1.084129881,1.05966996,1.035299878,1.011022364,0.986840259,0.962756524,0.938774241
1.142144867,1.12186409,1.101603579,1.081364083,1.061146389,1.040951324,1.020779757,1.000632604,0.980510825,0.960415436,0.940347504
1.138066487,1.118996471,1.099926456,1.08085644,1.061786424,1.042716408,1.023646393,1.004576377,0.985506361,0.966436346,0.94736633
1.20750488,1.180559227,1.153860919,1.127408914,1.101202175,1.07523967,1.049520375,1.024043269,0.998807339,0.973811576,0.949054978
1.182054616,1.156645752,1.131437678,1.106429857,1.08162175,1.057012824,1.032602545,1.008390381,0.984375804,0.960558286,0.936937302
1.189123026,1.163759328,1.138534286,1.113449726,1.088507505,1.063709512,1.039057671,1.01455394,0.990200312,0.965998816,0.941951518
1.134447218,1.114907192,1.095375698,1.075852975,1.056339266,1.036834827,1.017339922,0.997854825,0.978379823,0.95891521,0.939461295
1.085999156,1.073148479,1.060239894,1.04727132,1.034240577,1.021145378,1.007983323,0.994751889,0.981448427,0.96807015,0.954614125
1.120099219,1.105875777,1.09161267,1.077308342,1.062961156,1.048569387,1.034131216,1.019644723,1.005107883,0.990518552,0.975874467
1.064375117,1.054099944,1.043832572,1.033573427,1.023322966,1.013081681,1.002850101,0.992628798,0.982418388,0.972219539,0.962032973
1.069426014,1.056371789,1.043359483,1.03039189,1.017472055,1.004603306,0.991789289,0.979034005,0.966341854,0.953717688,0.941166869
1.058909841,1.046102831,1.033340887,1.020627045,1.007964626,0.995357258,0.982808923,0.970323994,0.957907286,0.945564117,0.933300372
1.037495363,1.023834524,1.010166893,0.996492129,0.982809869,0.969119725,0.955421283,0.941714096,0.927997687,0.914271543,0.900535114
1.067234985,1.052605332,1.037964318,1.023311402,1.008646012,0.993967537,0.979275326,0.964568683,0.949846865,0.935109077,0.920354467
1.07316602,1.0575451,1.041924181,1.026303261,1.010682342,0.995061422,0.979440503,0.963819583,0.948198664,0.932577744,0.916956825
1.083999001,1.064739266,1.045552968,1.026441053,1.007404488,0.988444253,0.969561347,0.950756788,0.932031607,0.913386859,0.894823614
1.083110117,1.057884502,1.032864567,1.008052765,0.983451586,0.959063563,0.934891266,0.91093731,0.88720435,0.863695086,0.840412259
0.894294415,0.889182659,0.8839795,0.878682414,0.873288781,0.867795884,0.862200902,0.856500909,0.850692862,0.844773601,0.838739844
0.938745839,0.939234272,0.93957365,0.939759617,0.939787646,0.939653029,0.939350869,0.938876073,0.938223336,0.937387135,0.936361717
1.014072473,1.010147525,1.006045395,1.001762499,0.99729516,0.992639596,0.987791924,0.982748153,0.977504179,0.972055785,0.966398633
1.012741432,1.005937191,0.999033693,0.992028341,0.984918446,0.977701224,0.970373793,0.962933163,0.955376239,0.947699809,0.939900544
1.066716872,1.054311326,1.04187727,1.029413809,1.016920011,1.004394902,0.991837468,0.979246649,0.966621339,0.953960383,0.941262572
1.037734405,1.025428393,1.013132535,1.000847349,0.988573396,0.976311272,0.964061617,0.951825119,0.939602518,0.927394608,0.915202247
