spx100e,spx90e,spx80e,spx70e,spx60e,spx50e,spx40e,spx30e,spx20e,spx10e,spx0e
1.097371587,1.09117715,1.0847811,1.078189981,1.071410056,1.064447322,1.057307527,1.049996178,1.042518556,1.034879731,1.027084564
1.217271584,1.196159822,1.175497442,1.155257115,1.135413683,1.115943949,1.09682649,1.078041489,1.059570589,1.041396757,1.023504174
1.294426066,1.261655452,1.23047326,1.200741012,1.172335872,1.145148497,1.119081237,1.094046609,1.06996601,1.046768616,1.024390445
1.212574213,1.191644359,1.171311688,1.15153669,1.132283269,1.113518374,1.095211693,1.077335368,1.059863756,1.042773209,1.02604189
1.25141745,1.225524226,1.200226374,1.175486081,1.151268671,1.127542285,1.104277599,1.081447581,1.059027267,1.03699357,1.015325104
1.30400496,1.270503059,1.238326048,1.20736837,1.177535391,1.148742023,1.120911549,1.093974621,1.067868392,1.042535775,1.017924797
1.33528758,1.29755636,1.261247812,1.226249205,1.192459412,1.159787455,1.128151261,1.097476601,1.067696171,1.038748807,1.010578799
1.198940337,1.179574534,1.160289985,1.141082796,1.121949317,1.102886128,1.083890012,1.064957949,1.046087098,1.02727478,1.008518474
1.207890131,1.187097154,1.166304178,1.145511201,1.124718224,1.103925247,1.083132271,1.062339294,1.041546317,1.020753341,0.999960364
1.182251496,1.165007046,1.14768514,1.130284577,1.112804131,1.09524255,1.077598557,1.059870847,1.042058087,1.024158917,1.006171945
1.229003784,1.206476705,1.183990607,1.161545812,1.139142645,1.116781434,1.094462513,1.072186216,1.049952883,1.027762858,1.005616486
1.208671001,1.188676103,1.168662161,1.148628836,1.128575782,1.108502645,1.088409061,1.068294658,1.048159056,1.028001863,1.007822681
1.159748603,1.144959872,1.130093907,1.115148313,1.100120595,1.085008151,1.069808268,1.054518118,1.039134749,1.023655076,1.008075881
1.156221456,1.14243344,1.12857402,1.114640619,1.100630536,1.086540933,1.072368835,1.058111115,1.043764483,1.029325483,1.014790474
1.199400718,1.181364662,1.163288388,1.145170676,1.12701026,1.108805822,1.090555986,1.072259322,1.053914337,1.035519473,1.017073106
1.225536609,1.204979782,1.184414383,1.163840159,1.143256848,1.122664174,1.102061854,1.081449591,1.060827075,1.040193986,1.019549987
1.153281416,1.140565915,1.127802271,1.114988377,1.102121996,1.089200759,1.076222154,1.06318351,1.05008199,1.036914573,1.023678044
1.195774277,1.178710015,1.161614983,1.144487928,1.127327529,1.110132393,1.092901046,1.075631931,1.058323399,1.040973704,1.023580997
1.171473191,1.157334286,1.143177377,1.129001571,1.11480591,1.100589374,1.086350871,1.072089229,1.057803195,1.043491421,1.029152459
1.173701355,1.158592635,1.143460979,1.128305302,1.113124449,1.097917188,1.082682207,1.067418105,1.052123384,1.036796445,1.021435571
1.153874626,1.141530113,1.1291856,1.116841086,1.104496573,1.09215206,1.079807547,1.067463034,1.05511852,1.042774007,1.030429494
1.160831762,1.147838671,1.134855226,1.121881497,1.108917555,1.095963473,1.083019324,1.070085181,1.057161119,1.044247213,1.031343538
1.147561191,1.136054862,1.124537595,1.113009268,1.101469754,1.089918926,1.078356654,1.066782807,1.055197251,1.043599851,1.031990469
1.110360118,1.102690491,1.094973052,1.087207051,1.079391724,1.071526291,1.063609956,1.055641904,1.047621304,1.039547307,1.031419046
1.137694165,1.126725015,1.115743171,1.104748418,1.093740537,1.082719304,1.071684489,1.060635859,1.049573173,1.038496186,1.027404646
1.116198664,1.106973167,1.097723161,1.088448175,1.079147724,1.069821314,1.060468434,1.051088562,1.041681162,1.032245683,1.022781559
1.041552095,1.039773377,1.037935089,1.036035839,1.034074197,1.032048681,1.029957768,1.027799882,1.025573397,1.023276635,1.020907862
1.039992296,1.038462404,1.036901289,1.035308075,1.03368185,1.032021668,1.030326546,1.028595463,1.026827358,1.025021128,1.023175626
1.077560314,1.07188067,1.066166018,1.06041552,1.054628315,1.048803508,1.04294018,1.037037379,1.031094122,1.025109394,1.019082143
1.084499493,1.077808704,1.071111593,1.064407963,1.057697609,1.050980316,1.044255863,1.037524015,1.03078453,1.024037153,1.017281621
1.101744774,1.092653863,1.083562631,1.074471065,1.065379157,1.056286893,1.047194261,1.03810125,1.029007845,1.019914034,1.0108198
1.101310315,1.092691249,1.084072313,1.07545351,1.066834847,1.058216327,1.049597956,1.040979738,1.03236168,1.023743785,1.015126062
1.103305742,1.092087588,1.080869433,1.069651279,1.058433124,1.04721497,1.035996815,1.024778661,1.013560506,1.002342352,0.991124198
1.073123478,1.064701104,1.056242106,1.047746159,1.039212934,1.030642099,1.022033318,1.013386251,1.004700553,0.995975876,0.987211868
1.0491939,1.041589917,1.033941625,1.026248613,1.018510466,1.010726764,1.002897083,0.995020991,0.987098052,0.979127826,0.971109866
1.041621075,1.036410891,1.031104313,1.025700958,1.020200437,1.014602362,1.008906343,1.003111986,0.997218896,0.991226676,0.985134927
1.024840861,1.020466428,1.016021773,1.011505943,1.006917965,1.002256849,0.997521588,0.992711154,0.987824503,0.982860568,0.977818265
0.977350743,0.977778949,0.978073737,0.97823355,0.978256805,0.978141896,0.97788719,0.97749103,0.976951732,0.976267584,0.975436848
1.014195752,1.010632628,1.006911943,1.003034365,0.999000557,0.99481118,0.990466892,0.985968345,0.981316189,0.976511069,0.971553628
0.98447053,0.983295969,0.981937729,0.980395878,0.978670485,0.976761617,0.974669343,9.72E-01,0.969934847,0.967292761,0.964467541
0.883481045,0.89080185,0.897863577,0.904664394,0.911202451,0.917475883,0.923482806,0.929221316,0.934689495,0.939885402,0.944807083
0.85039539,0.862867323,0.875139691,0.887209118,0.899072154,0.910725268,0.922164851,0.933387207,0.944388558,0.955165035,0.96571268
0.864794311,0.87570614,0.886538053,0.897288034,0.907954001,0.918533802,0.929025209,0.939425916,0.949733539,0.959945606,0.97005956
0.875724603,0.885794264,0.895773501,0.905660134,0.915451912,0.925146512,0.934741533,0.944234496,0.953622836,0.962903905,0.972074961
0.869446704,0.883689909,0.897933115,0.91217632,0.926419526,0.940662732,0.954905937,0.969149143,0.983392349,0.997635554,1.01187876
0.93304368,0.942917226,0.952609818,0.962121133,0.97145085,0.980598646,0.989564195,0.998347175,1.006947259,1.015364121,1.023597434
0.958224789,0.967130254,0.975815211,0.984279588,0.992523308,1.000546297,1.008348481,1.015929783,1.023290131,1.030429448,1.03734766
1.018377937,1.02167066,1.02463669,1.027279792,1.029603674,1.031611987,1.033308328,1.034696238,1.035779204,1.036560663,1.037043997
1.043319215,1.044377492,1.044966435,1.045088096,1.044744511,1.043937707,1.042669699,1.04094249,1.038758071,1.036118422,1.033025512
1.041817689,1.042280653,1.042435635,1.042288817,1.041846215,1.041113689,1.040096941,1.038801528,1.037232862,1.035396214,1.033296724
1.077431557,1.072450027,1.067107852,1.061413641,1.055375732,1.0490022,1.04230087,1.035279327,1.02794492,1.02030478,1.012365818
1.141648941,1.131987525,1.121932042,1.111493066,1.100680797,1.089505077,1.077975403,1.066100947,1.053890564,1.04135281,1.028495951
1.226122776,1.207649751,1.189167766,1.170677237,1.152178557,1.133672092,1.115158189,1.096637173,1.078109352,1.059575015,1.041034435
1.271018597,1.24452137,1.218295299,1.192325466,1.166598027,1.141100118,1.115819768,1.090745828,1.065867893,1.041176249,1.016661814
1.181444479,1.164521705,1.147477957,1.130318324,1.113047613,1.095670369,1.078190892,1.060613256,1.042941317,1.025178736,1.007328985
1.17444849,1.158135968,1.141652535,1.125005019,1.10819989,1.09124328,1.074141009,1.056898601,1.039521307,1.022014116,1.004381775
1.203296737,1.180996219,1.158695702,1.136395185,1.114094667,1.09179415,1.069493632,1.047193115,1.024892598,1.00259208,0.980291563
1.060751166,1.053927606,1.046779866,1.039301705,1.031486724,1.023328355,1.014819859,1.005954322,0.996724642,0.987123531,0.977143505
1.022681594,1.020223586,1.017375283,1.014128205,1.01047363,1.006402575,1.001905794,0.996973766,0.99159668,0.985764431,0.979466607
0.993419349,0.991599191,0.989454222,0.986975325,0.98415304,0.980977543,0.977438637,0.973525724,0.969227793,0.964533394,0.959430619
1.031324877,1.025539356,1.019618317,1.013555961,1.007346152,1.000982394,0.994457805,0.987765086,0.980896489,0.973843782,0.966598213
1.100544475,1.088122589,1.075542318,1.062799289,1.049888963,1.036806631,1.023547407,1.010106218,0.996477794,0.98265666,0.968637126
1.088342282,1.08076587,1.073035442,1.065144905,1.057087843,1.048857489,1.040446707,1.031847962,1.023053293,1.014054287,1.004842037
1.018997731,1.01833866,1.017562476,1.016663477,1.015635584,1.014472309,1.013166724,1.011711418,1.010098457,1.008319335,1.006364926
1.043144199,1.040660771,1.038058775,1.035332551,1.032476074,1.029482924,1.026346251,1.023058739,1.019612567,1.015999363,1.012210156
1.049128178,1.046048931,1.042948933,1.039827005,1.036681874,1.033512171,1.030316413,1.027092998,1.023840189,1.0205561,1.01723868
1.085347116,1.079236363,1.073051394,1.066788463,1.060443567,1.054012425,1.047490454,1.040872737,1.034154,1.027328571,1.020390346
1.135749967,1.124040106,1.112286823,1.100487879,1.088640883,1.076743273,1.064792299,1.052785011,1.040718237,1.028588562,1.016392304
1.060749344,1.054497988,1.048246632,1.041995276,1.03574392,1.029492564,1.023241208,1.016989852,1.010738496,1.00448714,0.998235784
1.103681432,1.092375354,1.081182404,1.070100594,1.059127987,1.048262685,1.037502839,1.026846639,1.016292316,1.005838144,0.995482433
1.082085286,1.072192349,1.062404456,1.052718776,1.043132579,1.033643231,1.024248191,1.014945007,1.005731307,0.996604806,0.987563292
1.102737156,1.091337489,1.080070393,1.068932852,1.057921941,1.047034821,1.036268738,1.025621019,1.01508907,1.004670371,0.994362475
1.038439633,1.034829367,1.031192806,1.027529896,1.023840581,1.020124807,1.016382519,1.01261366,1.008818175,1.00499601,1.001147107
1.024798303,1.021094745,1.017371151,1.013627424,1.009863463,1.006079167,1.002274435,0.998449165,0.994603255,0.990736601,0.986849098
0.959471475,0.960083289,0.960633831,0.961122908,0.961550326,0.961915891,0.96221941,0.962460685,0.962639521,0.962755721,0.962809086
0.919230017,0.923438761,0.927486438,0.931374229,0.935103305,0.938674825,0.942089936,0.945349777,9.48E-01,0.951408138,0.954208877
0.943041378,0.943941357,0.944751665,0.945472577,0.946104365,0.946647302,0.947101658,0.947467704,0.947745709,0.947935939,0.948038662
0.885507139,0.888702869,0.89183792,0.894911866,0.897924276,0.900874715,0.903762746,0.906587925,0.909349807,0.912047939,0.914681866
0.918444411,0.92127048,0.924049624,0.926781404,0.929465376,0.932101094,0.934688102,0.93722594,0.939714143,0.942152239,0.94453975
0.844102944,0.853277255,0.862514962,0.871817641,0.881186921,0.890624484,0.900132072,0.909711484,0.919364584,0.929093297,0.93889962
0.861735178,0.869032457,0.876329735,0.883627014,0.890924293,0.898221572,0.90551885,0.912816129,0.920113408,0.927410687,0.934707965
0.803301486,0.815605101,0.827983913,0.840437574,0.852965736,0.865568054,0.878244186,0.890993792,0.903816533,0.916712073,0.929680077
0.888501712,0.896842624,0.905187596,0.913536557,0.921889436,0.930246168,0.938606684,0.946970921,0.955338815,0.963710305,0.97208533
0.862950287,0.873907007,0.884901206,0.895932521,0.907000594,0.918105072,0.929245607,0.940421854,0.951633473,0.962880128,0.974161488
0.766868152,0.783990842,0.801254931,0.818659687,0.836204382,0.853888293,0.871710703,0.889670897,0.907768169,0.926001815,0.944371137
0.723154084,0.74596165,0.769027733,0.792351834,0.815933456,0.8397721,0.863867273,0.88821848,0.912825228,0.937687026,0.962803383
0.727968378,0.752432114,0.777001684,0.801675366,0.826451473,0.851328353,0.876304391,0.901378008,0.926547655,0.951811817,0.977169012
0.831778257,0.847324222,0.862795308,0.878194331,0.893523967,0.908786761,0.923985137,0.939121399,0.954197748,0.969216278,0.984178987
0.84069868,0.856875044,0.873061133,0.88925672,0.905461587,0.921675521,0.937898318,0.954129777,0.970369705,0.986617914,1.002874223
0.888746226,0.904944762,0.921164615,0.937405334,0.953666481,0.969947628,0.986248361,1.002568277,1.018906984,1.035264099,1.051639251
0.841742301,0.860097076,0.878508008,0.896974118,0.915494448,0.934068066,0.952694056,0.971371527,0.990099606,1.00887744,1.027704197
0.914265549,0.930797687,0.947326868,0.963853167,0.980376657,0.996897406,1.013415484,1.029930954,1.04644388,1.062954324,1.079462345
0.985372048,0.99752777,1.009683492,1.021839213,1.033994935,1.046150657,1.058306378,1.0704621,1.082617821,1.094773543,1.106929265
1.11200429,1.113709173,1.115321133,1.116842441,1.118275297,1.119621828,1.120884096,1.122064095,1.12316376,1.124184961,1.125129516
1.068211696,1.07230391,1.076298983,1.080198869,1.084005474,1.087720649,1.091346201,1.094883886,1.098335416,1.101702459,1.104986641
1.108740957,1.110244605,1.111632759,1.112907947,1.114072625,1.115129178,1.116079923,1.116927111,1.117672931,1.118319508,1.11886891
1.269547183,1.25290974,1.23646837,1.220214357,1.204139496,1.188236053,1.172496735,1.156914654,1.141483304,1.126196533,1.111048519
1.290644546,1.268236348,1.246638193,1.225796655,1.205662905,1.186192228,1.1673436,1.149079309,1.131364633,1.114167547,1.097458468
1.355799425,1.320561903,1.287089666,1.255234359,1.224863798,1.195859825,1.168116496,1.141538542,1.116040058,1.091543378,1.067978115
1.21391189,1.195659833,1.17809499,1.161172477,1.144851235,1.12909363,1.113865107,1.099133878,1.08487065,1.071048389,1.057642102
1.199759449,1.186386301,1.173353842,1.160643989,1.148239915,1.136125942,1.124287449,1.112710779,1.101383163,1.09029265,1.079428041
1.15894361,1.148872598,1.139016737,1.129365611,1.119909466,1.11063916,1.101546111,1.092622259,1.083860025,1.075252277,1.066792294
1.125985443,1.120689664,1.115645152,1.110838209,1.106256113,1.101887037,1.097719969,1.093744641,1.089951472,1.086331507,1.08287637
1.077027997,1.073250361,1.069665285,1.06626277,1.063033497,1.059968772,1.057060472,1.054301001,1.051683246,1.049200541,1.046846631
1.107020497,1.101600298,1.096180098,1.090759899,1.085339699,1.0799195,1.074499301,1.069079101,1.063658902,1.058238702,1.052818503
1.083114209,1.07947172,1.075820877,1.072161618,1.068493883,1.064817609,1.061132734,1.057439195,1.053736928,1.050025869,1.046305953
1.097413056,1.089851518,1.082304484,1.074772025,1.067254211,1.059751113,1.052262804,1.044789355,1.03733084,1.029887331,1.022458902
1.064735223,1.058783844,1.052834605,1.046887526,1.040942632,1.034999945,1.029059488,1.023121286,1.017185362,1.011251741,1.005320447
1.031988554,1.032588025,1.033246855,1.033966882,1.034750022,1.035598272,1.036513713,1.037498516,1.038554947,1.039685373,1.040892264
1.097582461,1.092239445,1.08689653,1.081553717,1.076211008,1.070868406,1.065525913,1.060183531,1.054841263,1.04949911,1.044157075
1.078223518,1.077656529,1.077123618,1.076625669,1.076163598,1.075738353,1.075350914,1.075002299,1.074693561,1.074425791,1.074200122
1.124458394,1.119061718,1.113664928,1.108268021,1.102870996,1.097473851,1.092076585,1.086679196,1.081281683,1.075884043,1.070486276
1.122269247,1.113634823,1.105000094,1.096365054,1.087729699,1.079094023,1.070458023,1.061821692,1.053185027,1.044548021,1.035910669
1.121855342,1.112873124,1.103896077,1.094924265,1.085957755,1.076996614,1.068040912,1.059090719,1.050146105,1.041207143,1.032273907
1.178891292,1.161200366,1.143675499,1.126315671,1.109119868,1.092087083,1.075216319,1.058506587,1.041956907,1.025566304,1.009333813
1.232177609,1.208450685,1.18497921,1.161761417,1.138795557,1.116079895,1.093612715,1.071392314,1.049417006,1.027685119,1.006194998
1.150567069,1.137205846,1.123844623,1.110483401,1.097122178,1.083760955,1.070399732,1.05703851,1.043677287,1.030316064,1.016954841
1.108117652,1.097901895,1.087628366,1.077296917,1.066907394,1.056459646,1.045953521,1.035388866,1.024765528,1.014083351,1.003342183
1.037870266,1.033917733,1.029833077,1.025614851,1.021261587,1.016771797,1.012143969,1.007376569,1.002468041,0.997416805,0.992221258
1.023199151,1.020376477,1.017416016,1.014316028,1.011074742,1.007690357,1.004161043,1.000484938,0.996660146,0.99268474,0.98855676
0.972832908,0.97538021,0.977728331,0.979874503,0.981815907,0.983549672,0.985072873,0.986382528,0.9874756,0.988348995,0.988999558
0.934583299,0.940845327,0.946926631,0.952823637,0.958532679,0.964049991,0.969371706,0.974493853,0.979412352,0.984123012,0.988621525
0.945100475,0.949630378,0.953921966,0.957972287,0.96177834,0.965337072,0.968645383,0.971700117,0.974498067,0.977035971,0.979310512
0.981288146,0.979125488,0.976824627,0.974383768,0.971801082,0.969074709,0.966202755,0.963183295,0.960014368,0.956693978,0.953220094
0.900257479,0.906983159,0.913572147,0.920021192,0.926326941,0.932485932,0.93849459,0.944349224,0.95004602,0.955581038,0.960950206
0.941159446,0.946095307,0.950889947,0.955540213,0.960042859,0.96439454,0.96859181,0.972631116,0.976508796,0.980221075,0.983764056
9.28E-01,0.933823923,0.939835838,0.945723131,0.951482667,0.957111203,0.962605386,0.967961747,0.973176698,0.978246524,0.98316738
0.784245671,0.803756779,0.823299401,0.84287473,0.862484016,0.882128579,0.901809802,0.921529147,0.941288152,0.961088438,0.980931718
0.784999431,0.80272795,0.82045647,0.838184989,0.855913508,0.873642028,0.891370547,0.909099067,0.926827586,0.944556105,0.962284625
0.785958394,0.803223384,0.820468477,0.837693765,0.854899341,0.872085294,0.889251716,0.906398697,0.923526325,0.94063469,0.95772388
0.809885877,0.825582479,0.841186889,0.856700272,0.87212377,0.887458507,0.902705589,0.917866104,0.93294112,0.947931689,0.962838846
0.789818775,0.804764894,0.819611184,0.834359049,0.84900987,0.863565,0.878025769,0.892393482,0.906669418,0.920854835,0.934950968
0.793791251,0.80667203,0.819428711,0.832064826,0.844583774,0.856988827,0.869283137,0.881469741,0.893551565,0.905531432,0.917412062
0.778738973,0.793037799,0.807269808,0.821437312,0.835542518,0.849587533,0.863574369,0.877504951,0.891381119,0.905204634,0.918977182
0.771563313,0.785693933,0.799760853,0.813766368,0.827712662,0.841601819,0.855435823,0.869216571,0.882945871,0.896625452,0.910256965
0.681959235,0.705685768,0.729692442,0.753974956,0.778529094,0.803350726,0.828435805,0.853780366,0.879380522,0.905232465,0.931332461
0.649811126,0.675138108,0.700692543,0.726466898,0.752453972,0.77864687,0.805038996,0.831624031,0.858395921,0.885348863,0.91247729
0.545594461,0.579740931,0.614428903,0.649643137,0.685368958,0.721592235,0.758299348,0.795477174,0.833113057,0.871194793,0.909710606
0.635159072,0.661831938,0.68879811,0.7160489,0.743575962,0.771371274,0.79942712,0.827736078,0.856291005,0.885085024,0.914111513
0.679470905,0.704505036,0.729507651,0.754480892,0.779426714,0.8043469,0.829243083,0.854116761,0.878969308,0.903801989,0.928615971
0.654648876,0.68326617,0.711883464,0.740500758,0.769118052,0.797735347,0.826352641,0.854969935,0.883587229,0.912204523,0.940821817
0.746415086,0.770020214,0.79288724,0.815018257,0.836415347,0.857080585,0.87701604,0.89622377,0.914705829,0.93246426,0.949501099
0.799314575,0.820784006,0.841156113,0.860434546,0.878622938,0.895724905,0.91174405,0.926683958,0.940548197,0.953340323,0.965063872
0.843826126,0.864283365,0.883404139,0.901193104,0.917654891,0.932794114,0.946615361,0.959123203,0.970322187,0.98021684,0.988811668
0.920089241,0.935107001,0.948195481,0.959374657,0.968664229,0.976083629,0.981652021,0.985388309,0.98731114,0.98743891,0.985789766
1.000706807,1.010827173,1.018666888,1.024277893,1.027710559,1.029013753,1.02823489,1.025419988,1.02061372,1.01385946,1.005199332
1.061370644,1.068180399,1.072341557,1.073917894,1.072971154,1.069561132,1.063745745,1.055581112,1.045121616,1.032419978,1.017527315
1.069640517,1.07233902,1.072873435,1.07134995,1.067867916,1.062520393,1.055394635,1.046572539,1.03613105,1.024142526,1.01067508
1.161226682,1.153590608,1.14424887,1.133332029,1.120957647,1.107231875,1.092250798,1.076101604,1.058863589,1.040609031,1.021403949
1.280148318,1.249121756,1.218920087,1.189437312,1.160584847,1.132288088,1.104483758,1.077117836,1.050143922,1.023521943,0.997217106
1.173230473,1.164371399,1.153948261,1.142087617,1.12890273,1.114495269,1.098956753,1.082369792,1.06480914,1.04634261,1.027031862
1.267382135,1.243450627,1.21879911,1.193502329,1.167625029,1.141223574,1.114347259,1.087039386,1.059338148,1.03127736,1.002887068
1.283117255,1.255642258,1.228167261,1.200692264,1.173217267,1.145742271,1.118267274,1.090792277,1.06331728,1.035842283,1.008367286
1.279802701,1.252963327,1.226111259,1.199246078,1.172367347,1.145474608,1.118567383,1.091645173,1.064707455,1.037753679,1.010783273
1.196883157,1.17854677,1.160112675,1.141576249,1.122932576,1.104176418,1.08530219,1.066303932,1.047175276,1.027909409,1.008499037
1.209720041,1.191503208,1.17322287,1.154875505,1.136457326,1.117964258,1.099391902,1.080735513,1.061989955,1.043149669,1.024208621
1.141716471,1.132873217,1.124077954,1.115334214,1.106645884,1.098017253,1.089453061,1.080958568,1.072539619,1.064202734,1.055955203
1.076924532,1.069870928,1.062929601,1.056109527,1.049420664,1.042874092,1.036482176,1.030258754,1.024219367,1.018381528,1.012765044
1.075680256,1.069562221,1.063678197,1.05804948,1.052700031,1.047656909,1.042950781,1.038616553,1.034694122,1.031229303,1.02827497
1.150464601,1.140138807,1.129859968,1.119631555,1.109457392,1.099341695,1.089289131,1.079304879,1.069394696,1.05956501,1.049823009
1.164943632,1.155057696,1.145186973,1.13533253,1.125495539,1.115677287,1.10587919,1.09610281,1.086349877,1.076622306,1.066922231
1.236709172,1.220921816,1.205083159,1.189190072,1.173239168,1.157226773,1.141148894,1.125001186,1.108778909,1.092476886,1.076089448
1.139022082,1.130521849,1.122014829,1.113500559,1.104978535,1.096448206,1.087908966,1.079360148,1.07080102,1.062230769,1.053648498
1.109582099,1.107492342,1.105507924,1.103636899,1.101888167,1.10027158,1.09879808,1.097479851,1.096330499,1.095365272,1.094601305
1.181033677,1.170563738,1.160093799,1.14962386,1.139153921,1.128683983,1.118214044,1.107744105,1.097274166,1.086804227,1.076334288
0.999673422,1.004171553,1.008706446,1.01327926,1.017891206,1.022543547,1.027237597,1.031974733,1.036756389,1.041584067,1.046459333
0.983794334,0.988998011,0.99420331,0.999410275,1.004618954,1.009829393,1.015041642,1.020255755,1.025471782,1.030689782,1.035909812
0.936744646,0.945547574,0.954430557,0.96339636,0.972447878,0.981588144,0.990820332,1.000147772,1.009573956,1.01910255,1.028737403
0.94290191,0.950285669,0.957680323,0.965086182,0.972503567,0.979932811,0.987374261,0.994828277,1.002295233,1.009775519,1.01726954
0.937571179,0.947657996,0.957782574,0.967946065,0.978149667,0.988394628,0.998682249,1.009013886,1.019390953,1.029814924,1.040287339
0.940648606,0.949318804,0.958105725,0.967013795,0.976047671,0.985212246,0.994512677,1.00395439,1.013543107,1.023284863,1.033186027
0.933102754,0.9416545,0.950263872,0.95893275,0.967663094,0.976456954,0.985316472,0.994243885,1.003241535,1.012311872,1.021457462
0.921215442,0.929603671,9.38E-01,0.946390427,0.954789146,0.96319156,0.971597773,0.980007895,0.988422038,0.99684032,1.005262864
0.899203762,0.908932922,0.918721305,0.928570833,0.938483515,0.948461448,0.958506824,0.968621932,0.978809168,0.989071037,0.999410163
0.881726456,0.891930101,0.902074511,0.912158368,0.922180313,0.932138948,0.94203283,0.951860474,0.961620349,0.971310874,0.980930422
0.912311527,0.917140403,0.921846515,0.926428298,0.930884161,0.935212485,0.939411624,0.943479904,0.94741562,0.951217039,0.954882397
0.869913795,0.877960084,0.886006374,0.894052663,0.902098953,0.910145243,0.918191532,0.926237822,0.934284112,0.942330401,0.950376691
0.859027606,0.869848807,0.880704573,0.89159458,0.902518509,0.913476045,0.924466877,0.935490697,0.946547202,0.957636091,0.968757068
0.861443762,0.872149217,0.882876241,0.893624501,0.904393671,0.915183431,0.925993467,0.936823472,0.947673146,0.958542194,0.969430326
0.894830954,0.902019896,0.909204243,0.916384092,0.923559536,0.930730664,0.937897566,0.945060326,0.952219029,0.959373754,0.966524582
0.97181957,0.971216457,0.970580366,0.96991202,0.969212123,0.968481359,0.967720391,0.966929863,0.966110404,0.96526262,0.964387105
0.995687872,0.991526656,0.98737823,0.983242232,0.979118312,0.975006133,0.970905372,0.966815716,0.962736863,0.958668524,0.954610419
0.932182023,0.933088201,0.93394283,0.934746797,0.935500968,0.936206192,0.936863296,0.937473091,0.938036369,0.938553902,0.939026449
0.996772101,0.991863963,0.986906817,0.98190174,0.976849773,0.97175193,0.966609196,0.961422527,0.956192852,0.950921075,0.945608074
1.04321616,1.034042765,1.024860367,1.015669202,1.006469498,0.997261477,0.988045352,0.978821328,0.969589604,0.960350373,0.951103821
1.03376997,1.025511885,1.017250843,1.008986922,1.0007202,0.99245075,0.984178642,0.975903947,0.967626729,0.959347053,0.951064981
0.976818696,0.972794912,0.968871,0.965043152,0.961307754,0.957661368,0.954100725,0.950622715,0.947224375,0.943902885,0.940655553
0.966841155,0.964307616,0.961791484,0.959292251,0.956809428,0.954342545,0.951891149,0.949454805,0.947033093,0.944625611,0.942231968
0.977583882,0.97475198,0.971920077,0.969088175,0.966256273,0.963424371,0.960592469,0.957760566,0.954928664,0.952096762,0.94926486
1.080705073,1.066880833,1.053255003,1.039823804,1.026583552,1.013530655,1.00066161,0.987973002,0.9754615,0.963123854,0.950956892
1.061590492,1.048357684,1.035351179,1.022565416,1.009995015,0.99763477,0.985479639,0.973524743,0.961765356,0.950196898,0.938814931
1.090120578,1.074565326,1.05922567,1.044097876,1.029178295,1.014463364,0.999949597,0.985633589,0.971512011,0.957581607,0.943839197
1.002923871,0.996749791,0.990579219,0.98441218,0.978248699,0.972088802,0.965932514,0.959779862,0.953630872,0.94748557,0.941343983
0.969618185,0.968297967,0.966980147,0.96566475,0.964351804,0.963041337,0.961733377,0.960427952,0.959125091,0.957824824,0.95652718
1.024611125,1.0199253,1.015241159,1.010558714,1.005877976,1.001198959,0.996521675,0.991846137,0.987172357,0.98250035,0.977830127
0.977556887,0.976145377,0.974744779,0.973355315,0.971977214,0.970610712,0.969256051,0.967913479,0.966583252,0.965265634,0.963960894
0.998199612,0.992835531,0.98744045,0.982013505,0.976553802,0.971060409,0.965532362,0.959968657,0.954368253,0.948730068,0.943052975
1.00227444,0.995748162,0.98918366,0.982579984,0.975936154,0.969251157,0.962523946,0.955753436,0.948938508,0.942078,0.935170713
1.029130963,1.016210333,1.003343282,0.990529844,0.977770053,0.965063943,0.952411547,0.939812901,0.927268037,0.91477699,0.902339793
1.049553781,1.036723943,1.02391476,1.011126347,0.998358819,0.985612294,0.97288689,0.960182725,0.947499918,0.934838591,0.922198865
1.045280733,1.032632101,1.019983469,1.007334837,0.994686205,0.982037573,0.969388941,0.95674031,0.944091678,0.931443046,0.918794414
1.058489941,1.042004551,1.025583526,1.009227551,0.992937321,0.976713544,0.960556933,0.944468217,0.92844813,0.912497421,0.896616848
1.09019302,1.064094517,1.038279485,1.012749016,0.987504209,0.962546166,0.937875997,0.913494818,0.889403749,0.865603916,0.842096452
0.924515624,0.916292137,0.908029187,0.8997261,0.891382187,0.882996742,0.874569043,0.866098353,0.857583916,0.849024957,0.840420685
0.960932861,0.959287384,0.957509554,0.955597099,0.953547695,0.951358963,0.94902847,0.946553726,0.943932182,0.941161229,0.938238193
1.035214614,1.029122291,1.022899907,1.016546614,1.010061557,1.003443873,0.99669269,0.989807132,0.982786312,0.975629336,0.968335303
1.02406671,1.016181454,1.008222488,1.000188897,0.992079751,0.983894104,0.975630994,0.967289442,0.958868455,0.950367022,0.941784112
1.093472075,1.078312391,1.063179813,1.048074775,1.032997716,1.017949087,1.00292935,0.987938973,0.972978438,0.958048237,0.94314887
1.046413154,1.033473747,1.020534687,1.007595986,0.994657658,0.981719716,0.968782173,0.955845047,0.942908351,0.929972103,0.91703632
1.075727693,1.059669132,1.043613298,1.027560291,1.011510215,0.995463179,0.979419296,0.963378689,0.947341481,0.931307808,0.915277808
1.170942685,1.148078912,1.125254756,1.102471428,1.079730191,1.057032359,1.034379301,1.011772447,0.989213284,0.966703367,0.944244318
